product_id,title,brand,rating,review_text,review_date,sentiment_score,sentiment_label,themes,pros_cons
155,Aristocrat,VIP,3,Looks good but the zipper could be smoother. Expected slightly better from VIP.,2025-11-08,0.8889,Positive,"design, zipper","PRO: design, zipper"
155,Aristocrat,VIP,5,I love the design! Zippers feel premium and the handle is sturdy.,2025-08-08,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
155,Aristocrat,VIP,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2025-08-25,0.0,Neutral,"handle, value","PRO: handle, value"
155,Aristocrat,VIP,4,Value for money. The material took a beating on my last flight but still looks good.,2025-07-14,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
155,Aristocrat,VIP,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2025-04-10,0.1154,Positive,durability,PRO: durability
155,Aristocrat,VIP,3,Looks good but the zipper could be smoother. Expected slightly better from VIP.,2025-11-20,0.8889,Positive,"design, zipper","PRO: design, zipper"
155,Aristocrat,VIP,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2025-09-03,0.0,Neutral,"handle, value","PRO: handle, value"
155,Aristocrat,VIP,2,"Terrible material, got dented during transit. Bad value for money.",2025-10-29,-0.6369,Negative,"durability, value","CON: durability, value"
155,Aristocrat,VIP,2,Handle snapped while lifting. Not durable at all.,2026-02-08,0.0,Neutral,"handle, durability","PRO: handle, durability"
156,VIP,VIP,4,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-12-07,0.2716,Positive,durability,PRO: durability
156,VIP,VIP,2,Handle snapped while lifting. Not durable at all.,2026-01-29,0.0,Neutral,"handle, durability","PRO: handle, durability"
156,VIP,VIP,2,Handle snapped while lifting. Not durable at all.,2025-04-14,0.0,Neutral,"handle, durability","PRO: handle, durability"
156,VIP,VIP,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2026-01-10,0.1154,Positive,durability,PRO: durability
156,VIP,VIP,3,Looks good but the zipper could be smoother. Expected slightly better from VIP.,2025-12-30,0.8889,Positive,"design, zipper","PRO: design, zipper"
156,VIP,VIP,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2025-08-27,0.1154,Positive,durability,PRO: durability
156,VIP,VIP,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2026-04-09,0.0,Neutral,"handle, value","PRO: handle, value"
156,VIP,VIP,3,Average quality. Scratches easily but wheels are alright.,2025-10-21,0.4939,Positive,wheels,PRO: wheels
156,VIP,VIP,4,"Great VIP luggage, very durable and the wheels are extremely smooth.",2025-10-09,0.8455,Positive,"wheels, durability","PRO: wheels, durability"
156,VIP,VIP,4,Value for money. The material took a beating on my last flight but still looks good.,2025-11-12,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
156,VIP,VIP,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2026-01-22,0.1154,Positive,durability,PRO: durability
156,VIP,VIP,4,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-11-05,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
156,VIP,VIP,4,Value for money. The material took a beating on my last flight but still looks good.,2025-06-01,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
156,VIP,VIP,4,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2026-01-18,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
156,VIP,VIP,4,Value for money. The material took a beating on my last flight but still looks good.,2025-08-07,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
156,VIP,VIP,2,The lock got jammed completely. Had to break it to open.,2026-03-17,0.0,Neutral,lock,PRO: lock
156,VIP,VIP,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2025-04-12,0.0,Neutral,"handle, value","PRO: handle, value"
156,VIP,VIP,5,Value for money. The material took a beating on my last flight but still looks good.,2025-05-17,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
156,VIP,VIP,2,The lock got jammed completely. Had to break it to open.,2026-02-12,0.0,Neutral,lock,PRO: lock
156,VIP,VIP,4,"Great VIP luggage, very durable and the wheels are extremely smooth.",2025-08-03,0.8455,Positive,"wheels, durability","PRO: wheels, durability"
156,VIP,VIP,4,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-10-12,0.2716,Positive,durability,PRO: durability
156,VIP,VIP,4,Excellent capacity and lightweight. Best purchase from VIP.,2025-12-05,0.9175,Positive,,
156,VIP,VIP,4,"Great VIP luggage, very durable and the wheels are extremely smooth.",2025-05-14,0.8455,Positive,"wheels, durability","PRO: wheels, durability"
156,VIP,VIP,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2025-05-15,0.1154,Positive,durability,PRO: durability
156,VIP,VIP,5,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2026-01-30,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
156,VIP,VIP,4,I love the design! Zippers feel premium and the handle is sturdy.,2025-05-24,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
156,VIP,VIP,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2025-08-29,0.0,Neutral,"handle, value","PRO: handle, value"
156,VIP,VIP,3,Average quality. Scratches easily but wheels are alright.,2025-12-10,0.4939,Positive,wheels,PRO: wheels
156,VIP,VIP,5,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2026-01-21,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
156,VIP,VIP,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2026-01-23,0.1154,Positive,durability,PRO: durability
157,VIP,VIP,3,Average quality. Scratches easily but wheels are alright.,2025-12-27,0.4939,Positive,wheels,PRO: wheels
157,VIP,VIP,4,Excellent capacity and lightweight. Best purchase from VIP.,2025-10-28,0.9175,Positive,,
157,VIP,VIP,2,"Terrible material, got dented during transit. Bad value for money.",2026-01-24,-0.6369,Negative,"durability, value","CON: durability, value"
157,VIP,VIP,4,I love the design! Zippers feel premium and the handle is sturdy.,2026-02-28,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
157,VIP,VIP,2,Wheel broke after the first trip. Very disappointed with VIP.,2025-06-28,-0.2255,Negative,"wheels, durability","CON: wheels, durability"
157,VIP,VIP,2,Zipper got stuck immediately. Poor quality check.,2025-06-20,-0.6249,Negative,zipper,CON: zipper
157,VIP,VIP,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2025-06-09,0.1154,Positive,durability,PRO: durability
157,VIP,VIP,2,Zipper got stuck immediately. Poor quality check.,2025-11-20,-0.6249,Negative,zipper,CON: zipper
157,VIP,VIP,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2025-07-02,0.1154,Positive,durability,PRO: durability
157,VIP,VIP,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2026-01-28,0.1154,Positive,durability,PRO: durability
157,VIP,VIP,3,Average quality. Scratches easily but wheels are alright.,2025-06-17,0.4939,Positive,wheels,PRO: wheels
157,VIP,VIP,4,Value for money. The material took a beating on my last flight but still looks good.,2025-07-03,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
157,VIP,VIP,2,Zipper got stuck immediately. Poor quality check.,2025-12-30,-0.6249,Negative,zipper,CON: zipper
157,VIP,VIP,2,The lock got jammed completely. Had to break it to open.,2026-01-21,0.0,Neutral,lock,PRO: lock
157,VIP,VIP,3,Average quality. Scratches easily but wheels are alright.,2025-04-29,0.4939,Positive,wheels,PRO: wheels
157,VIP,VIP,3,Looks good but the zipper could be smoother. Expected slightly better from VIP.,2025-06-01,0.8889,Positive,"design, zipper","PRO: design, zipper"
157,VIP,VIP,3,Average quality. Scratches easily but wheels are alright.,2026-01-07,0.4939,Positive,wheels,PRO: wheels
157,VIP,VIP,4,I love the design! Zippers feel premium and the handle is sturdy.,2025-09-05,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
157,VIP,VIP,4,Value for money. The material took a beating on my last flight but still looks good.,2026-02-28,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
157,VIP,VIP,2,Zipper got stuck immediately. Poor quality check.,2026-01-09,-0.6249,Negative,zipper,CON: zipper
157,VIP,VIP,2,"Terrible material, got dented during transit. Bad value for money.",2026-02-19,-0.6369,Negative,"durability, value","CON: durability, value"
157,VIP,VIP,4,Excellent capacity and lightweight. Best purchase from VIP.,2025-07-05,0.9175,Positive,,
157,VIP,VIP,3,Looks good but the zipper could be smoother. Expected slightly better from VIP.,2025-09-14,0.8889,Positive,"design, zipper","PRO: design, zipper"
157,VIP,VIP,3,Looks good but the zipper could be smoother. Expected slightly better from VIP.,2026-03-15,0.8889,Positive,"design, zipper","PRO: design, zipper"
157,VIP,VIP,3,Average quality. Scratches easily but wheels are alright.,2025-08-17,0.4939,Positive,wheels,PRO: wheels
157,VIP,VIP,4,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-11-05,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
157,VIP,VIP,3,Average quality. Scratches easily but wheels are alright.,2025-09-30,0.4939,Positive,wheels,PRO: wheels
157,VIP,VIP,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2025-08-23,0.0,Neutral,"handle, value","PRO: handle, value"
157,VIP,VIP,2,The lock got jammed completely. Had to break it to open.,2025-10-02,0.0,Neutral,lock,PRO: lock
157,VIP,VIP,5,Excellent capacity and lightweight. Best purchase from VIP.,2026-02-07,0.9175,Positive,,
158,Aristocrat,VIP,4,I love the design! Zippers feel premium and the handle is sturdy.,2025-06-01,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
158,Aristocrat,VIP,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2025-04-25,0.0,Neutral,"handle, value","PRO: handle, value"
158,Aristocrat,VIP,3,Looks good but the zipper could be smoother. Expected slightly better from VIP.,2026-01-31,0.8889,Positive,"design, zipper","PRO: design, zipper"
158,Aristocrat,VIP,5,Excellent capacity and lightweight. Best purchase from VIP.,2025-06-28,0.9175,Positive,,
158,Aristocrat,VIP,4,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-06-24,0.2716,Positive,durability,PRO: durability
158,Aristocrat,VIP,4,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-11-25,0.2716,Positive,durability,PRO: durability
158,Aristocrat,VIP,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2025-10-29,0.0,Neutral,"handle, value","PRO: handle, value"
158,Aristocrat,VIP,4,I love the design! Zippers feel premium and the handle is sturdy.,2025-05-22,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
158,Aristocrat,VIP,2,Wheel broke after the first trip. Very disappointed with VIP.,2025-12-19,-0.2255,Negative,"wheels, durability","CON: wheels, durability"
158,Aristocrat,VIP,5,Value for money. The material took a beating on my last flight but still looks good.,2025-07-16,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
158,Aristocrat,VIP,2,"Terrible material, got dented during transit. Bad value for money.",2025-07-03,-0.6369,Negative,"durability, value","CON: durability, value"
158,Aristocrat,VIP,3,Average quality. Scratches easily but wheels are alright.,2025-11-26,0.4939,Positive,wheels,PRO: wheels
158,Aristocrat,VIP,2,The lock got jammed completely. Had to break it to open.,2026-02-28,0.0,Neutral,lock,PRO: lock
158,Aristocrat,VIP,4,I love the design! Zippers feel premium and the handle is sturdy.,2026-02-28,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
158,Aristocrat,VIP,3,Looks good but the zipper could be smoother. Expected slightly better from VIP.,2025-06-27,0.8889,Positive,"design, zipper","PRO: design, zipper"
158,Aristocrat,VIP,4,Value for money. The material took a beating on my last flight but still looks good.,2026-02-12,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
158,Aristocrat,VIP,5,Excellent capacity and lightweight. Best purchase from VIP.,2026-02-03,0.9175,Positive,,
158,Aristocrat,VIP,3,Average quality. Scratches easily but wheels are alright.,2025-04-28,0.4939,Positive,wheels,PRO: wheels
158,Aristocrat,VIP,5,"Great VIP luggage, very durable and the wheels are extremely smooth.",2025-06-13,0.8455,Positive,"wheels, durability","PRO: wheels, durability"
158,Aristocrat,VIP,4,"Great VIP luggage, very durable and the wheels are extremely smooth.",2026-02-02,0.8455,Positive,"wheels, durability","PRO: wheels, durability"
158,Aristocrat,VIP,3,Looks good but the zipper could be smoother. Expected slightly better from VIP.,2025-10-03,0.8889,Positive,"design, zipper","PRO: design, zipper"
158,Aristocrat,VIP,4,"Great VIP luggage, very durable and the wheels are extremely smooth.",2026-04-01,0.8455,Positive,"wheels, durability","PRO: wheels, durability"
158,Aristocrat,VIP,2,Handle snapped while lifting. Not durable at all.,2025-10-07,0.0,Neutral,"handle, durability","PRO: handle, durability"
158,Aristocrat,VIP,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2026-01-13,0.0,Neutral,"handle, value","PRO: handle, value"
158,Aristocrat,VIP,5,Excellent capacity and lightweight. Best purchase from VIP.,2026-02-26,0.9175,Positive,,
158,Aristocrat,VIP,4,"Great VIP luggage, very durable and the wheels are extremely smooth.",2026-02-04,0.8455,Positive,"wheels, durability","PRO: wheels, durability"
158,Aristocrat,VIP,3,Average quality. Scratches easily but wheels are alright.,2025-12-08,0.4939,Positive,wheels,PRO: wheels
158,Aristocrat,VIP,2,The lock got jammed completely. Had to break it to open.,2025-07-08,0.0,Neutral,lock,PRO: lock
158,Aristocrat,VIP,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2025-09-19,0.0,Neutral,"handle, value","PRO: handle, value"
158,Aristocrat,VIP,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2026-03-25,0.1154,Positive,durability,PRO: durability
159,American Tourister,VIP,5,"Great VIP luggage, very durable and the wheels are extremely smooth.",2025-08-07,0.8455,Positive,"wheels, durability","PRO: wheels, durability"
159,American Tourister,VIP,5,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-07-29,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
159,American Tourister,VIP,5,Value for money. The material took a beating on my last flight but still looks good.,2025-04-20,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
159,American Tourister,VIP,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2025-07-27,0.0,Neutral,"handle, value","PRO: handle, value"
159,American Tourister,VIP,4,Value for money. The material took a beating on my last flight but still looks good.,2025-11-06,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
159,American Tourister,VIP,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2025-05-21,0.1154,Positive,durability,PRO: durability
159,American Tourister,VIP,5,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-08-26,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
159,American Tourister,VIP,4,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-08-21,0.2716,Positive,durability,PRO: durability
159,American Tourister,VIP,5,Value for money. The material took a beating on my last flight but still looks good.,2026-02-13,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
159,American Tourister,VIP,5,Value for money. The material took a beating on my last flight but still looks good.,2025-12-15,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
159,American Tourister,VIP,5,I love the design! Zippers feel premium and the handle is sturdy.,2026-02-26,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
159,American Tourister,VIP,3,Average quality. Scratches easily but wheels are alright.,2025-10-19,0.4939,Positive,wheels,PRO: wheels
159,American Tourister,VIP,5,I love the design! Zippers feel premium and the handle is sturdy.,2025-10-25,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
159,American Tourister,VIP,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2025-04-27,0.0,Neutral,"handle, value","PRO: handle, value"
159,American Tourister,VIP,4,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-11-13,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
159,American Tourister,VIP,5,Excellent capacity and lightweight. Best purchase from VIP.,2025-10-16,0.9175,Positive,,
159,American Tourister,VIP,3,Average quality. Scratches easily but wheels are alright.,2025-09-29,0.4939,Positive,wheels,PRO: wheels
159,American Tourister,VIP,5,Excellent capacity and lightweight. Best purchase from VIP.,2025-06-18,0.9175,Positive,,
159,American Tourister,VIP,4,Excellent capacity and lightweight. Best purchase from VIP.,2025-09-10,0.9175,Positive,,
159,American Tourister,VIP,5,Excellent capacity and lightweight. Best purchase from VIP.,2025-08-09,0.9175,Positive,,
159,American Tourister,VIP,5,Value for money. The material took a beating on my last flight but still looks good.,2025-11-05,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
159,American Tourister,VIP,4,"Great VIP luggage, very durable and the wheels are extremely smooth.",2025-07-28,0.8455,Positive,"wheels, durability","PRO: wheels, durability"
159,American Tourister,VIP,4,"Great VIP luggage, very durable and the wheels are extremely smooth.",2026-01-16,0.8455,Positive,"wheels, durability","PRO: wheels, durability"
159,American Tourister,VIP,4,I love the design! Zippers feel premium and the handle is sturdy.,2026-02-23,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
159,American Tourister,VIP,5,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-09-25,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
159,American Tourister,VIP,3,Looks good but the zipper could be smoother. Expected slightly better from VIP.,2025-09-10,0.8889,Positive,"design, zipper","PRO: design, zipper"
159,American Tourister,VIP,5,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-07-01,0.2716,Positive,durability,PRO: durability
159,American Tourister,VIP,4,Value for money. The material took a beating on my last flight but still looks good.,2025-09-19,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
159,American Tourister,VIP,5,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2026-04-01,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
159,American Tourister,VIP,5,Excellent capacity and lightweight. Best purchase from VIP.,2025-05-30,0.9175,Positive,,
160,VIP,VIP,4,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-10-18,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
160,VIP,VIP,5,"Great VIP luggage, very durable and the wheels are extremely smooth.",2026-01-16,0.8455,Positive,"wheels, durability","PRO: wheels, durability"
160,VIP,VIP,4,"Great VIP luggage, very durable and the wheels are extremely smooth.",2025-10-13,0.8455,Positive,"wheels, durability","PRO: wheels, durability"
160,VIP,VIP,2,Zipper got stuck immediately. Poor quality check.,2025-11-20,-0.6249,Negative,zipper,CON: zipper
160,VIP,VIP,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2025-06-28,0.1154,Positive,durability,PRO: durability
160,VIP,VIP,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2025-08-15,0.0,Neutral,"handle, value","PRO: handle, value"
160,VIP,VIP,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2025-10-10,0.0,Neutral,"handle, value","PRO: handle, value"
160,VIP,VIP,4,I love the design! Zippers feel premium and the handle is sturdy.,2025-12-13,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
160,VIP,VIP,3,Average quality. Scratches easily but wheels are alright.,2025-07-12,0.4939,Positive,wheels,PRO: wheels
160,VIP,VIP,5,"Great VIP luggage, very durable and the wheels are extremely smooth.",2025-12-03,0.8455,Positive,"wheels, durability","PRO: wheels, durability"
160,VIP,VIP,5,Value for money. The material took a beating on my last flight but still looks good.,2025-11-03,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
160,VIP,VIP,5,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-08-07,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
160,VIP,VIP,5,I love the design! Zippers feel premium and the handle is sturdy.,2026-04-02,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
160,VIP,VIP,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2026-01-12,0.0,Neutral,"handle, value","PRO: handle, value"
160,VIP,VIP,4,Value for money. The material took a beating on my last flight but still looks good.,2025-07-29,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
160,VIP,VIP,1,Handle snapped while lifting. Not durable at all.,2025-07-06,0.0,Neutral,"handle, durability","PRO: handle, durability"
160,VIP,VIP,4,Value for money. The material took a beating on my last flight but still looks good.,2025-09-22,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
160,VIP,VIP,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2025-06-21,0.1154,Positive,durability,PRO: durability
160,VIP,VIP,4,I love the design! Zippers feel premium and the handle is sturdy.,2025-12-15,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
160,VIP,VIP,4,Excellent capacity and lightweight. Best purchase from VIP.,2026-03-14,0.9175,Positive,,
160,VIP,VIP,4,"Great VIP luggage, very durable and the wheels are extremely smooth.",2026-03-12,0.8455,Positive,"wheels, durability","PRO: wheels, durability"
160,VIP,VIP,4,Excellent capacity and lightweight. Best purchase from VIP.,2026-02-22,0.9175,Positive,,
160,VIP,VIP,4,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-10-05,0.2716,Positive,durability,PRO: durability
160,VIP,VIP,3,Okay product. Fits in cabin but the build feels a bit flimsy.,2025-05-08,0.1154,Positive,durability,PRO: durability
160,VIP,VIP,5,Excellent capacity and lightweight. Best purchase from VIP.,2026-03-02,0.9175,Positive,,
160,VIP,VIP,4,Value for money. The material took a beating on my last flight but still looks good.,2025-10-18,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
160,VIP,VIP,4,Excellent capacity and lightweight. Best purchase from VIP.,2026-03-16,0.9175,Positive,,
160,VIP,VIP,3,Looks good but the zipper could be smoother. Expected slightly better from VIP.,2025-09-11,0.8889,Positive,"design, zipper","PRO: design, zipper"
160,VIP,VIP,4,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-05-17,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
160,VIP,VIP,4,Value for money. The material took a beating on my last flight but still looks good.,2026-02-18,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
161,VIP,VIP,4,"Great VIP luggage, very durable and the wheels are extremely smooth.",2025-05-16,0.8455,Positive,"wheels, durability","PRO: wheels, durability"
161,VIP,VIP,5,I love the design! Zippers feel premium and the handle is sturdy.,2025-04-10,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
161,VIP,VIP,3,Looks good but the zipper could be smoother. Expected slightly better from VIP.,2026-01-06,0.8889,Positive,"design, zipper","PRO: design, zipper"
161,VIP,VIP,5,I love the design! Zippers feel premium and the handle is sturdy.,2025-10-06,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
161,VIP,VIP,4,Excellent capacity and lightweight. Best purchase from VIP.,2026-03-19,0.9175,Positive,,
161,VIP,VIP,4,Excellent capacity and lightweight. Best purchase from VIP.,2025-07-20,0.9175,Positive,,
161,VIP,VIP,4,Value for money. The material took a beating on my last flight but still looks good.,2026-01-18,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
161,VIP,VIP,2,Wheel broke after the first trip. Very disappointed with VIP.,2025-06-20,-0.2255,Negative,"wheels, durability","CON: wheels, durability"
161,VIP,VIP,4,Excellent capacity and lightweight. Best purchase from VIP.,2025-07-02,0.9175,Positive,,
161,VIP,VIP,5,Value for money. The material took a beating on my last flight but still looks good.,2025-06-18,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
161,VIP,VIP,5,Excellent capacity and lightweight. Best purchase from VIP.,2025-10-22,0.9175,Positive,,
161,VIP,VIP,2,Handle snapped while lifting. Not durable at all.,2026-01-30,0.0,Neutral,"handle, durability","PRO: handle, durability"
161,VIP,VIP,5,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-12-10,0.2716,Positive,durability,PRO: durability
161,VIP,VIP,4,I love the design! Zippers feel premium and the handle is sturdy.,2025-08-18,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
161,VIP,VIP,4,I love the design! Zippers feel premium and the handle is sturdy.,2026-03-10,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
161,VIP,VIP,3,Looks good but the zipper could be smoother. Expected slightly better from VIP.,2025-10-07,0.8889,Positive,"design, zipper","PRO: design, zipper"
161,VIP,VIP,5,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-09-13,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
161,VIP,VIP,5,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-07-19,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
161,VIP,VIP,5,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-12-14,0.2716,Positive,durability,PRO: durability
161,VIP,VIP,4,Excellent capacity and lightweight. Best purchase from VIP.,2026-03-18,0.9175,Positive,,
161,VIP,VIP,5,I love the design! Zippers feel premium and the handle is sturdy.,2025-07-09,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
161,VIP,VIP,5,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2026-03-26,0.2716,Positive,durability,PRO: durability
161,VIP,VIP,4,"Great VIP luggage, very durable and the wheels are extremely smooth.",2026-04-08,0.8455,Positive,"wheels, durability","PRO: wheels, durability"
161,VIP,VIP,4,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2026-02-20,0.2716,Positive,durability,PRO: durability
161,VIP,VIP,4,"Good quality trolley, wheels rotate 360 smoothly, and the lock works perfectly.",2025-09-16,0.7964,Positive,"wheels, lock","PRO: wheels, lock"
161,VIP,VIP,5,Excellent capacity and lightweight. Best purchase from VIP.,2026-01-11,0.9175,Positive,,
161,VIP,VIP,5,"Great VIP luggage, very durable and the wheels are extremely smooth.",2026-01-02,0.8455,Positive,"wheels, durability","PRO: wheels, durability"
161,VIP,VIP,5,I love the design! Zippers feel premium and the handle is sturdy.,2025-09-18,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
161,VIP,VIP,4,"Great VIP luggage, very durable and the wheels are extremely smooth.",2026-02-04,0.8455,Positive,"wheels, durability","PRO: wheels, durability"
161,VIP,VIP,2,"Terrible material, got dented during transit. Bad value for money.",2025-04-12,-0.6369,Negative,"durability, value","CON: durability, value"
162,Aristocrat,VIP,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2025-10-25,0.0,Neutral,"handle, value","PRO: handle, value"
162,Aristocrat,VIP,3,It's decent for the price. The handle wobbles a bit but gets the job done.,2025-05-04,0.0,Neutral,"handle, value","PRO: handle, value"
162,Aristocrat,VIP,2,Wheel broke after the first trip. Very disappointed with VIP.,2026-03-06,-0.2255,Negative,"wheels, durability","CON: wheels, durability"
162,Aristocrat,VIP,3,Average quality. Scratches easily but wheels are alright.,2025-10-10,0.4939,Positive,wheels,PRO: wheels
162,Aristocrat,VIP,3,Average quality. Scratches easily but wheels are alright.,2026-02-25,0.4939,Positive,wheels,PRO: wheels
162,Aristocrat,VIP,2,Wheel broke after the first trip. Very disappointed with VIP.,2026-01-06,-0.2255,Negative,"wheels, durability","CON: wheels, durability"
162,Aristocrat,VIP,3,Average quality. Scratches easily but wheels are alright.,2025-10-30,0.4939,Positive,wheels,PRO: wheels
162,Aristocrat,VIP,3,Looks good but the zipper could be smoother. Expected slightly better from VIP.,2026-02-16,0.8889,Positive,"design, zipper","PRO: design, zipper"
162,Aristocrat,VIP,4,I love the design! Zippers feel premium and the handle is sturdy.,2025-09-16,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
162,Aristocrat,VIP,4,Spacious and scratch-resistant. Highly recommended for frequent travelers.,2025-10-31,0.2716,Positive,durability,PRO: durability
162,Aristocrat,VIP,5,Value for money. The material took a beating on my last flight but still looks good.,2026-04-08,0.5499,Positive,"durability, design, value","PRO: durability, design, value"
162,Aristocrat,VIP,5,I love the design! Zippers feel premium and the handle is sturdy.,2025-04-29,0.6696,Positive,"handle, durability, design","PRO: handle, durability, design"
